Name,Price,Discounted Price,Description,Thumbnail,Image1,Image2,Image3,Image4,Formato,Color,Tag,Mensajeria,Stock,Garantía,Category,Availability,Supplier,Currency,ShippingCost,TasaCambio
BOCINA BLUETOOTH MS-1956BT,$45.00,,"BOCINA BLUETOOTH MS-1956BT

TECNOLOGÍA







30 días de Garantia

Peso: 1.28 lb

5.00 (5 reseñas)

$45.00

Descripción


Alimentado por batería de litio

Detalles del Producto

MODELO:

MS-1956BT

MODELO:

Mobile Multimedia SPEAKER

ALTAVOZ PRINCIPAL:

~3"" full‑range (7 W RMS, hasta 10 W pico según prueba sonora).

POTENCIA MÁXIMA:

20W

BATERÍA:

Interna de 2 200 mAh / 5 V; carga ~2 h para ~4‑6 h de reproducción stream de audio.

BLUETOOTH:

V5.0 (apareamiento TWS con unidad gemela para audio estéreo).

ENTRADAS:

USB tipo A (play & carga),puerto C

ILUMINACIÓN:

LED de tipo multicolor (efecto ""party"") sincronizada con el audio.

CONTROLES FÍSICOS:

Botones en panel posterior: encendido, volumen +/‑, reproducción/pausa, modo, luces.

TIPO:

Bocina portátil (6.5"") tipo retro‑camión o barra de sonido, formato mono.

DIMENSIONES:

46 x 20 x 18 cm

Variantes
BOCINA BLUETOOTH MS-1956BT
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/80288e31-8f29-45ee-aba1-f8496f2b9b98/b9e4f231-d561-4c4e-be82-d9d8a0deac9d.jpg,,,,,,,,,10,30 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
BOCINA BLUETOOTH 3.5Hs CON UNA CARGA,$20.00,,"BOCINA BLUETOOTH 3.5Hs CON UNA CARGA

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 1.00 lb

4.38 (8 reseñas)

$20.00

Descripción

Bocina 1HORA 

Detalles del Producto

MODELO:

BOC242

MARCA:

1HORA

DISTANCIA DE CONEXIÓN :

10m aprox

FRECUENCIA:

150HZ-20KHZ

TIEMPO DE REPRODUCCIÓN :

3.5 Hs

TIEMPO DE CARGA:

4Hs

ENTRADA:

5V-1A

DIMENSIÓN:

16.00 *7.00CM

BATERÍA:

2400mAh 3.7V 8.88Wh

VERSIÓN BLUETOOTH:

5.1

Variantes
BOCINA BLUETOOTH 3.5Hs CON UN ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/cd6d00c8-57c2-4205-9c9e-63710e0da03b/eadcfcf5-bf93-4468-92a9-d4a20be6b671.jpg,,,,,,,,,10,15 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
BOCINA BLUETOOTH 7h CON UNA CARGA,$18.00,,"BOCINA BLUETOOTH 7h CON UNA CARGA

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 0.60 lb

5.00 (6 reseñas)

$18.00

Descripción

Bocina 1Hora de 22 mm

Detalles del Producto

MODELO:

BOC062

MARCA:

1HORA

DISTANCIA DE CONEXIÓN:

10m aprox

BATERÍA:

1500mAh 3.7V 5.55Wh

TIEMPO DE REPRODUCCIÓN :

7 h

TIEMPO DE CARGA:

4h

ENTRADA:

5V-1A

DIMENCIÓN:

72.7 x 96.15 mm

VERSIÓN DE BLUETOOTH:

5.1

Variantes
BOCINA BLUETOOTH 7h CON UNA CA ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/90dbed67-485b-44a6-b438-2dc8e1dfe6b2/1dfc192d-0353-4a8d-ab3e-5ddfe30ecc9a.jpg,,,,,,,,,10,15 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
MOUSE INALAMBRICO RECARGABLE SIN BLUETOOTH,$6.00,,"MOUSE INALAMBRICO RECARGABLE SIN BLUETOOTH

TECNOLOGÍA







15 días de Garantia

Peso: 0.30 lb

5.00 (5 reseñas)

$6.00

Descripción

MAUSE INALAMBRICO RECARGABLE SIN BLUETOOTH,Q20-2

Detalles del Producto

MODELO:

Q20-2

BLUETOOTH:

no

BATERÍA:

Recargable

TIPO DE CABLE:

Cable V8

Variantes
MAUSE INALAMBRICO RECARGABLE S ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/159b506c-0f7a-4214-a674-40ae95e29457/72c14e54-4db6-40ef-9547-4c66e6b9bcb2.jpg,,,,,,,,,10,15 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
MOUSE INALÁMBRICOS RECARGABLES CON BLUETOOTH,$8.00,,"MOUSE INALÁMBRICOS RECARGABLES CON BLUETOOTH

TECNOLOGÍA







15 días de Garantia

Peso: 0.30 lb

5.00 (5 reseñas)

$8.00

Descripción

MAUSE INALÁMBRICOS RECARGABLES CON BLUETOOTH,Q20-1

Detalles del Producto

MODELO:

Q20-1

BLUETOOTH:

Si

BATERÍA:

Recargable

TIPO DE CABLE:

Tipo V8

Variantes
MAUSE INALÁMBRICOS RECARGABLES ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/92d09f01-a27c-43af-a76e-5c5145c9671e/844b4b1f-03ad-4d4b-ac16-06c489f470bd.jpg,,,,,,,,,10,15 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
TECLADO C/CABLE Y MOUSE,$18.00,,"TECLADO C/CABLE Y MOUSE

TECNOLOGÍA







15 días de Garantia

Peso: 1.00 lb

4.78 (9 reseñas)

$18.00

Descripción

TECLADO C/CABLE,GTX350

Detalles del Producto

MODELO:

GTX350

TECLADO:

104 teclas, membrana “feel mechanical”, RGB multicolor, antideslizante, USB, drenaje líquido, vida útil ≈ 5 M pulsaciones

RATÓN:

Óptico 1 200–3 200 DPI, ergonómico, LED, USB plug‑and‑play

COMPATIBILIDAD:

Windows 2000 hasta Win10/11, PS4; Mac sin RGB

DIMENSIONES:

Teclado: ~43.5 × 13.1 × 2.8 cm; Ratón: ~12.4 × 6.6 × 3.9 cm

MATERIAL:

Plástico ABS

INSTALACIÓN:

Plug‑and‑play, sin drivers

Variantes
TECLADO C/CABLE Y MOUSE BLANCO
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/b15fe2a1-bd9a-4b6f-8dda-be4fac950e64/6a5f1612-28de-497a-8bb1-8c949c5b08b4.jpg,,,,,,,,,10,15 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
AUDÍFONOS INALÁMBRICOS AUT207,$15.00,,"AUDÍFONOS INALÁMBRICOS AUT207

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 0.30 lb

5.00 (4 reseñas)

$15.00

Descripción

AUDÍFONOS INALÁMBRICOS TWS207

Batería de Audífonos:35mAh 3.7V 0.129Wh

Detalles del Producto

MODELO:

AUT207

MARCA:

1HORA

RANGO DE ALCANCE:

10m aprox

TIPO DE CARGA :

Tipo C

BATERÍA DE AUDÍFONOS:

35mAh 3.7V 0.129Wh

FRECUENCIA:

20Hz-20KHz

CARGA DE LA CAJA :

1.5H aprox

BATERÍA DE CAJA :

300mAh3.7V 1.11 Wh

VERSIÓN BLUETOOTH:

5.3

Variantes
AUDÍFONOS INALÁMBRICOS AUT207
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/cb691f94-f237-4d9f-a593-a70f823da440/5b421eee-09d3-4a49-8611-ad06b37df8a5.jpg,,,,,,,,,10,15 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
AURICULARES BLUETOOTH P959,$15.00,,"AURICULARES BLUETOOTH P959

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 0.60 lb

4.75 (8 reseñas)

$15.00

Descripción

AURICULARES BLUETOOTH P959

Estilo sobre la oreja con cojines de poliuretano suave y diadema ajustable, con un peso de 1.05 libras para un uso cómodo y prolongado


 

Detalles del Producto

MODELO :

P959

BATERÍA DE LITIO DE POLÍMERO:

350mAh

IMPEDANCIA:

32 Ohmio

BLUETOOTH:

5.4

CALIDAD DE AUDIO:

Los controladores de 1.575 in con respuesta de frecuencia de 20-20000 Hz e impedancia de 32 ohmios ofrecen un sonido claro y equilibrado con relación señal/ruido de 88 dB

ESPECIFICACIONES:

Ancho y altura de 8.3 pulgadas, profundidad de 2.3 pulgadas, con rango Bluetooth de 33 pies

DISEÑO CÓMODO:

estilo sobre la oreja con cojines de poliuretano suave y diadema ajustable, con un peso de 1.05 libras para un uso cómodo y prolongado

Variantes
AURICULARES BLUETOOTH P959 NEG ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/0e599d67-4a75-4d50-8ce2-d89918fe39c8/8ce24088-89d9-4b32-8a79-01b82a7d7011.jpg,,,,,,,,,10,15 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
AUDÍFONOS INALÁMBRICOS AUT114,$15.00,,"AUDÍFONOS INALÁMBRICOS AUT114

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 0.20 lb

4.00 (2 reseñas)

$15.00

Descripción

AUDÍFONOS INALÁMBRICOS AUT114, con batería de caja

300 mAh 3.7V 1.11 Wh

Detalles del Producto

MODELO:

AUT114

VERSIÓN BLUETOOTH:

5.3

RANGO DE ENLACE:

10m aprox

TIPO DE CARGA :

Tipo C

BATERÍA DE AUDÍFONOS :

40mAh 3.7V 0.148Wh

FRECUENCIA:

20Hz-20KHz

CARGA DE LA CAJA :

1.5 H

BATERÍA DE CAJA :

300 mAh 3.7V 1.11 Wh

Variantes
AUDÍFONOS INALÁMBRICOS AUT114
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/efc863c1-356d-4a60-9f9b-dc753e8551a7/f2b5b495-e898-4920-a6d1-871a61ff694c.jpg,,,,,,,,,10,15 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
MOUSE INALÁMBRICO 1HORA,$8.00,,"MOUSE INALÁMBRICO 1HORA

TECNOLOGÍA







15 días de Garantia

Peso: 0.40 lb

5.00 (2 reseñas)

$8.00

Descripción

MAUSE INALÁMBRICO,RAT001

Detalles del Producto

MODELO:

RAT001

ENTRADA:

1.5 V -50mA

NÚMERO DE BOTONES:

4 botones

DIMENSIONES :

99.1 x 62.7 x 37.6 mm

DISTANCIA DE TRANSMISIÓN :

10 metros (sin Obstrucción)

NIVEL DE DPI:

800/1200(Predeterminado)/1600

SISTEMAS COMPATIBLES:

Windows 7 ,Windows 8 ,Windows10 ,windows11,Mac OS

PILA:

1x Pila AA de 1.5V (Incluido ,no recargable)

CONEXIÓN :

Conexión inalámbrica 2.4 GHz

Variantes
MOUSE INALÁMBRICO 1HORA
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/ac10af2f-1df9-4084-bc29-3fd32414c0cf/255c176c-daec-4b62-b7b6-fad058b3b63e.jpg,,,,,,,,,10,15 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
BATERÍA PORTÁTIL 20000 mAh 10.5W MAX,$25.00,,"BATERÍA PORTÁTIL 20000 mAh 10.5W MAX

CELULARES Y ACCESORIOS







15 días de Garantia

Peso: 2.00 lb

4.75 (8 reseñas)

$25.00

Descripción

BATERÍA PORTÁTIL 20000 mAh

Este banco de energía todo en uno cuenta con cables Micro USB, Lightning y Tipo C integrados para carga directa, admite autocarga por USB y es compatible con la mayoría de los dispositivos. Incluye una linterna LED dual y protección inteligente contra cortocircuitos, sobrecorriente y sobrecalentamiento.

Detalles del Producto

MODELO:

GAR159

PRODUCTO:

Batería Portátil

CAPACIDAD:

20000 mAh 3.7v 74 WH

ENTRADA :

Tipo C:CC 5V-2A / USB -AM:CC 5V-2.1A

SALIDAS:

USB:CC 5V-2.1A / Micro: CC 5V-2.1A / TipoC:CC 5V - 2.1A / IP:CC 5V - 2.1A

SALIDAS TOTAL:

CC 5V-2.1A 10.5W Max

:

Variantes
BATERÍA PORTÁTIL 20000 mAh 10. ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/6355b57f-b0f0-464d-97c8-0fb7913f566d/15399681-315e-4d54-b2d8-0a6fe9838b8f.jpg,,,,,,,,,10,15 días de Garantia,Celulares y Accesorios,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
ALMOHADA HOLLOFIL,$30.00,,"ALMOHADA HOLLOFIL

ÚTILES DEL HOGAR







15 días de Garantia

Peso: 2.00 lb

5.00 (4 reseñas)

$30.00

Descripción

65 x 50

Detalles del Producto

MEDIDAS:

65 x 50

 NÚCLEO / RELLENO:

Fibra hueca siliconada Hollofil® Eco de Dacron® 

FIRMEZA:

Media 

TRATAMIENTOS HIGIÉNICOS:

Sanitized en funda: antiácaros, antibacterias, antihongos; núcleo transpirable y con 4 canales de aireación 

POSICIONES RECOMENDADAS:

Para dormir boca arriba, de lado, incorporado/a, o para leer/ver la TV

FUNDA INTERIOR:

50% Algodón  , 50% Poliéster 

SOSTENIBILIDAD:

Fabricada con fibra reciclada; reduce CO₂ en producción, ecológica .

TRANSPIRACIÓN:

Fibra con canales de aire para mejorar la ventilación y evitar humedad y moho 

DURABILIDAD:

Diseñada para uso diario con alta resistencitencia

FORMA DE ALMACENAMIENTO:

En condiciones ambientales de interior ,alejada de fuentes de humedad y calor.

INDICADORES DE LAVADO:

Lavable a 40°c ,utilizar 1/3 de las dosis habituales de detergente ,no usar legía,no planchar, secadora máximo 40 °c

Variantes
ALMOHADA HOLLOFIL
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/92c787c0-dad7-4c99-922f-e1281ef28147/0e6d182d-2f2c-416b-bf5f-9f128f1e8864.jpg,,,,,,,,,10,15 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SET DE CUCHILLOS DE ACERO CON MANGOS COLOR MADERA,$20.00,,"SET DE CUCHILLOS DE ACERO CON MANGOS COLOR MADERA

ÚTILES DEL HOGAR







15 días de Garantia

Peso: 2.00 lb

4.60 (5 reseñas)

$20.00

Descripción

6 Piezas

Detalles del Producto

MODELO:

AD-S029

MATERIAL DE HOJAS:

Acero inoxidable

MATERIAL DEL MANGO:

Polipropileno (PP),imitación de madera

CANTIDAD DE PIEZAS:

6 piezas

TIPOS DE CUCHILLOS:

Chef, Pelador, Deshuesador, Fileteador, Multiusos ,Panadero.

COLOR DISPONIBLE:

metalico

FÁCIL DE LIMPIAR:

Sí, lavado a mano o lavavajillas

USO RECOMENDADO:

Cocina doméstica o profesional

PRESENTACIÓN:

Caja de regalo decorativa para almacenamiento o regalo

Variantes
SET DE CUCHILLOS DE ACERO CON ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/fe8623b6-b474-4120-852e-480e4b0002fd/82264d0b-1380-49c6-83c9-412ab510243c.jpg,,,,,,,,,10,15 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SET DE CUCHILLOS DE COCINA NEGROS,$18.00,,"SET DE CUCHILLOS DE COCINA NEGROS

ÚTILES DEL HOGAR







15 días de Garantia

Peso: 2.00 lb

4.20 (5 reseñas)

$18.00

Descripción

6 Piezas

Detalles del Producto

MODELO:

9200 Gift Box Knife Set

MATERIAL DE HOJAS:

Acero inoxidable resistente a la corrosión

MATERIAL DEL MANGO:

Plástico ABS antideslizante

CANTIDAD DE PIEZAS:

6 piezas

TIPOS DE CUCHILLOS:

Chef, panadero, pelador, fileteador, deshuesador, cuchillo multiusos

DISEÑO:

Moderno, elegante y ergonómico, ideal para uso doméstico o profesional

COLOR DISPONIBLE:

Negro con acabado metálico y detalles decorativos

FÁCIL DE LIMPIAR:

Sí, apto para lavado a mano o lavavajillas

USO RECOMENDADO:

Cocina doméstica, restaurantes, chefs principiantes o avanzados

USO RECOMENDADO:

Caja de regalo decorativa para almacenamiento o regalo

Variantes
SET DE CUCHILLOS DE COCINA NEG ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/7c2c716b-4730-4081-9ca3-41f8f4d1d142/58e87831-205b-4303-81a0-1992c09a2328.jpg,,,,,,,,,10,15 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
ZAPATERA VERTICAL DE MADERA,$65.00,,"ZAPATERA VERTICAL DE MADERA

ÚTILES DEL HOGAR







15 días de Garantia

Peso: 22.00 lb

5.00 (4 reseñas)

$65.00

Descripción

Funcional para dormitorios ,closet ,vestidores

Detalles del Producto

MODELO:

BROWN 683-687 y WOOD 622-644

MATERIAL:

Madera aglomerada / MDF laminado

COLOR:

Marrón oscuro (Brown) y Madera natural (Wood)

CAPACIDAD:

7 niveles (14 cm c/u)

DIMENSIONES APROXIMADAS:

Alto: 120 cm — Ancho: 82 cm — Profundidad:26 cm

ESTILO:

Moderno y funcional

USO RECOMENDADO:

Dormitorios, entradas, closets, vestidores

FÁCIL DE ARMAR:

Sí, incluye instrucciones y herrajes

Variantes
ZAPATERA VERTICAL DE MADERA
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/0b4ef332-ee67-4ab1-8cb4-e70437cbde09/3f80c139-cc75-40c9-8d0a-82d0b0a26453.jpg,,,,,,,,,10,15 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
CAFETERA MARWA ESTILO ITALIANO,$9.00,,"CAFETERA MARWA ESTILO ITALIANO

ÚTILES DEL HOGAR







30 días de Garantia

Peso: 2.00 lb

5.00 (6 reseñas)

$9.00

Descripción

Cafetera Estilo Italiano que se activa con cocina de inducción

Detalles del Producto

MARCA:

Marwa

TIPO:

Cafetera moka / cafetera italiana

MATERIAL:

Aluminio o acero inoxidable

CAPACIDAD TÍPICA:

4 tazas (~185 ml de café)

PRESIÓN APROXIMADA:

~1 bar (presión generada por el vapor en café moka)

COMPATIBILIDAD CON COCINAS:

Gas, eléctrica, cocina infrarrojos,inducción

DIMENSIONES APROXIMADAS:

Altura ~18 cm; diámetro base ~9.5 cm (tamaño moka 4 tazas)

COMPONENTES INCLUIDOS:

Cámara inferior (agua), filtro embudo, cámara superior (café), junta, válvula de seguridad

ASAS Y MANGO:

Plástico resistente al calor, diseño ergonómico Plateado (aluminio)

LIMPIEZA RECOMENDADA:

Lavado a mano con agua caliente, evitar detergentes agresivos

Variantes
CAFETERA MARWA ESTILO ITALIANO
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/0cea3247-bd78-4567-a527-53f154046d5f/ab8d0ab4-aa33-4ec4-b5a1-6200c72757e5.jpg,,,,,,,,,10,30 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SANDWICHERA MILEXUS,$25.00,,"SANDWICHERA MILEXUS

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 5.50 lb

5.00 (6 reseñas)

$25.00

Descripción

Prepara tus desayunos y meriendas de manera rápida y deliciosa con la sandwichera Milexus ML-GL-01-ACENO. Su diseño compacto y moderno la hace perfecta para cualquier cocina, mientras que su superficie antiadherente garantiza que tus sándwiches se cocinen de forma uniforme y sin pegarse. Además, cuenta con indicadores luminosos que te muestran cuándo está lista para usar, brindándote una experiencia práctica y segura.

 

Detalles del Producto

MARCA:

Milexus

MODELO:

ML-GL-01-ACENO

VOLTAJE:

120V

FRECUENCIA:

60Hz

POTENCIA:

700W

DIMENSIONES (ANCHO×ALTO×PROF.):

240 × 240 × 90 mm

Variantes
SANDWICHERA MILEXUS
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/b1727a91-e064-44be-ad83-8b6492c7c818/cb25e416-a7f7-41b5-98be-f273f41ac025.jpg,,,,,,,,,10,30 días de Garantia,Pequeños Electrodomésticos,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
NEVERA HORIZONTAL MILEXUS 3.5 PIES (100L),$185.00,,"NEVERA HORIZONTAL MILEXUS 3.5 PIES (100L)

ELECTRODOMÉSTICOS







180 días de Garantia

Peso: 54.34 lb

5.00 (2 reseñas)

$185.00

Descripción

Voltaje Nominal:          115(V) 

Frecuencia Nominal:   60 (Hz)

Corriente nominal:      1.4 (A)

Dimensiones:               587 x 514 x 890 mm 

Potencia de entrada nominal:  120  (W) 

SOBRE ESTE PRODUCTO

Refrigerante R600a

Tipo de clima N/ST

Color: Gris metálico

No hay detalles adicionales disponibles

Variantes
NEVERA HORIZONTAL MILEXUS 3.5 ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/f448c581-d47b-4402-8951-93a1a548b3c9/d0076dc4-7eae-42c0-9a29-dbfc6d83102f.jpg,,,,,,,,,10,180 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
OLLA ARROCERA VAPORERA MILEXUS 2.2L,$35.00,,"OLLA ARROCERA VAPORERA MILEXUS 2.2L

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 6.25 lb

5.00 (5 reseñas)

$35.00

Descripción

La Olla Arrocera Vaporera Milexus 2.2L es el aliado perfecto para tus comidas diarias. Su diseño práctico y moderno te permite preparar arroz esponjoso y saludable en cuestión de minutos, mientras su función de cocción automática garantiza resultados uniformes sin necesidad de supervisión constante. Gracias a su tapa de cristal templado puedes observar la cocción sin perder calor, y su pote interno desmontable de aluminio facilita la limpieza y el mantenimiento del equipo. Además, con su potencia de 900W, disfrutarás de un calentamiento rápido y eficiente que ahorra tiempo en la cocina.

 

Detalles del Producto

MARCA:

MILEXUS

MODELO:

ML-0A-2.2L

CAPACIDAD:

2.2 L

POTENCIA:

900W (calentamiento rápido)

MATERIALES:

- Tapa: Cristal templado - Pote interno: Aluminio desmontable

FUNCIONES:

Cocción automática

Variantes
OLLA ARROCERA VAPORERA MILEXUS ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/1f1a341a-6a5c-4325-b8b6-7c783fe46dee/097a60c4-8ad3-4f06-b218-58f35c3f9104.jpg,,,,,,,,,10,30 días de Garantia,Pequeños Electrodomésticos,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LICUADORA MILEXUS CON JARRA DE VIDRIO 550W,$35.00,,"LICUADORA MILEXUS CON JARRA DE VIDRIO 550W

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 4.40 lb

4.86 (7 reseñas)

$35.00

Descripción

La licuadora Milexus ML-696G es un aparato doméstico ideal para preparar jugos, batidos, licuados y otras mezclas de forma eficiente y segura.

Detalles del Producto

MARCA:

Milexus

MODELO:

ML-696G

TIPO:

Licuadora de vaso

CAPACIDAD DEL VASO:

Vidrio resistente, 1.5 litros

MATERIAL DEL VASO:

Vidrio

MATERIAL DE LAS CUCHILLAS:

Acero inoxidable

COLORES DISPONIBLES:

Rojo, blanco y negro.

SEGURIDAD / DISEÑO:

Base antideslizante, cerradura de jarra, acople metálico para mayor durabilidad.

Variantes
LICUADORA MILEXUS CON JARRA DE ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/dd84e126-cbd9-42a4-81fd-2858d829bf7f/8f1852f7-32d3-4edf-a3a3-2f5319ebf126.jpg,,,,,,,,,10,30 días de Garantia,Pequeños Electrodomésticos,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
